"cellID","X_centroid","Y_centroid","anno_cell_type_lvl2"
"sample_2d_r2_s1-cell_10923",4306.12857142857,855.808575327155,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10924",5467.82977679666,842.755232351843,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10925",9431.32003546099,858.730787359436,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10926",9394.27861873226,785.737977017041,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10927",4800.45491525424,794.896820372585,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10928",5057.00975128739,812.204577714918,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10929",8020.94546008531,832.864224741938,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10930",9642.0355941704,836.89014715335,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10931",3981.14519380291,790.6506253066,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10932",7688.71988223978,765.519914120989,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10933",4731.73523070289,846.482940020618,"Endothelial cells"
"sample_2d_r2_s1-cell_10934",4216.45172241638,790.204579596615,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10935",6398.88471316459,675.74046269949,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10936",3876.38473432668,801.783390407669,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10937",6818.79788418708,837.336027135778,"Endothelial cells"
"sample_2d_r2_s1-cell_10938",8071.06266205704,811.285430849268,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10939",4369.71509433962,820.201662509979,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10940",6525.13737859217,740.067795416722,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10941",10537.5411951109,802.060065313268,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10942",6452.00353669319,823.458177449171,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10944",5526.36811453531,797.845470456392,"Lymphoid cells"
"sample_2d_r2_s1-cell_10945",6483.67232930415,799.450480722058,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10946",10270.8912820513,806.65223580461,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10947",4323.13478556841,806.879247377106,"Endothelial cells"
"sample_2d_r2_s1-cell_10948",5905.47249251497,757.431776338923,"Endothelial cells"
"sample_2d_r2_s1-cell_10949",6699.49713010204,776.671774658611,"Myeloid cells"
"sample_2d_r2_s1-cell_10950",6814.04854145048,770.961809104596,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10951",4949.64544509872,619.998382190268,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10952",4722.15,783.445592911081,"Myeloid cells"
"sample_2d_r2_s1-cell_10953",9129.41792959192,644.328545877048,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10954",10518.0311118389,759.554689735156,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10955",5475.6131858961,758.376630033377,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10956",6237.14469596094,784.073140581146,"Endothelial cells"
"sample_2d_r2_s1-cell_10957",5120.51614221496,774.953173216196,"Myeloid cells"
"sample_2d_r2_s1-cell_10958",5385.74922662409,703.270592332825,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10959",8133.17197758541,640.310152740687,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10960",6336.42088463292,723.485654958797,"Endothelial cells"
"sample_2d_r2_s1-cell_10961",7550.98961842347,661.870766789154,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10962",7356.85397148676,748.319783979448,"Endothelial cells"
"sample_2d_r2_s1-cell_10963",5249.25725422261,677.154339279306,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10964",4330.90541344438,753.627285454542,"Myeloid cells"
"sample_2d_r2_s1-cell_10965",6746.925,748.376371737169,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10966",7292.00201482334,631.746877813675,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10967",4091.70499569337,749.757023454513,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10968",9759.98149890248,752.283599386152,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10970",10353.8374164811,717.069164265908,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10971",5144.99292543021,730.63849554869,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10972",7862.05288461538,752.013581958458,"Myeloid cells"
"sample_2d_r2_s1-cell_10974",6908.77287277244,666.994546473732,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10975",5055.91188635138,718.16274940897,"Endothelial cells"
"sample_2d_r2_s1-cell_10976",8422.28686058175,744.903190206278,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10977",5523.71259259259,729.224406744779,"Endothelial cells"
"sample_2d_r2_s1-cell_10978",8381.67613873799,730.847783073888,"Smooth muscle cells"
"sample_2d_r2_s1-cell_10979",4736.59072048284,729.254851943657,"Myeloid cells"
"sample_2d_r2_s1-cell_10980",7992.30007303268,659.527784181741,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10981",5779.53355704698,742.652600629939,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10983",10014.8439157373,649.16517832677,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10984",4268.51663128096,673.11718774659,"Myeloid cells"
"sample_2d_r2_s1-cell_10985",4056.82779443783,577.926041510877,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10986",9358.23461696588,579.922179406301,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10988",5625.16342594762,600.799844208017,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10989",7918.99226804124,728.992611498506,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10990",6192.58492063492,721.156057538432,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10991",6670.66945540647,704.229305806435,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10992",5855.28086744887,603.633083526038,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10993",5930.7399829497,661.224327745065,"Myeloid cells"
"sample_2d_r2_s1-cell_10994",10607.002712777,636.658818470238,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10995",6224.34485057216,669.595780197113,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_10997",4439.26208304969,623.633711429058,"Cardiomyocytes"
"sample_2d_r2_s1-cell_10998",9509.71985468772,585.62034147845,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_10999",4502.9705771407,682.663565636602,"Endothelial cells"
"sample_2d_r2_s1-cell_11000",6584.24361740381,708.135563882501,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11001",7414.96974549614,637.34100903881,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11002",4128.96356652311,640.255070255691,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11003",4631.05260102183,696.993428058708,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11004",5715.07920422754,679.410627999918,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11005",6485.01247600768,694.510593991523,"Myeloid cells"
"sample_2d_r2_s1-cell_11006",4143.66994022203,710.448311479577,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11007",7885.06864791846,671.272336882459,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11008",8319.51943198804,670.597546256489,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11009",9767.89177168273,672.92616178967,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11010",10230.6297138526,676.240535100536,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11011",4694.09162303665,706.747427105456,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11012",8252.41494065627,678.377609858067,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11013",8804.45946294862,659.907148116672,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11016",8349.72412241224,689.599965500656,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11017",9563.40010103562,684.18493909021,"Endothelial cells"
"sample_2d_r2_s1-cell_11018",4345.61431826814,679.749862962868,"Myeloid cells"
"sample_2d_r2_s1-cell_11019",4196.96946269811,691.741157335338,"Endothelial cells"
"sample_2d_r2_s1-cell_11020",8486.79347436357,686.170547854697,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11021",8392.40558659218,667.897074652912,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11022",8511.2040288928,501.329619093649,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11023",9215.48990645002,678.799539520096,"Endothelial cells"
"sample_2d_r2_s1-cell_11024",4735.47139995549,671.745411171418,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11025",6747.58896797153,689.687278235488,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11026",7207.10104447835,572.607518168843,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11027",10422.3141333333,683.050184522563,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11028",4388.22091886608,686.5648668295,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11029",6784.81072874494,697.771628517163,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11030",9855.52772598945,613.128161049135,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11031",5159.82797811437,528.572352805299,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11033",9534.83294901358,657.813115601217,"Endothelial cells"
"sample_2d_r2_s1-cell_11034",5523.67229551451,685.479278629857,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11035",8532.69535175879,684.934238123897,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11037",5547.15254502741,632.402583374038,"Pericytes"
"sample_2d_r2_s1-cell_11038",6697.74072727273,658.472851189224,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11039",10290.9986997636,633.953305089937,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11040",4605.88924236661,588.397772382905,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11041",10398.2046596619,650.801072294755,"Myeloid cells"
"sample_2d_r2_s1-cell_11042",6266.42501396388,482.861105518023,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11043",8742.54396384764,571.61637346166,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11044",10153.9827662395,647.001482209995,"Myeloid cells"
"sample_2d_r2_s1-cell_11045",9279.99190985264,639.117498401018,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11046",7685.88701431493,656.037628285343,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11047",5790.0887060916,601.668945453341,"Endothelial cells"
"sample_2d_r2_s1-cell_11048",5658.43082524272,637.089132742622,"Endothelial cells"
"sample_2d_r2_s1-cell_11049",6321.0559646539,631.791411817601,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11050",5042.34535367545,624.374525054889,"Endothelial cells"
"sample_2d_r2_s1-cell_11051",6631.24727133465,563.218547748875,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11053",4487.85304106206,606.051633529452,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11055",6731.76086730989,603.719897148349,"Endothelial cells"
"sample_2d_r2_s1-cell_11056",8590.35844155844,609.309448591826,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11057",7814.36415279138,605.065568133396,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11058",4389.35136759844,613.285375385196,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11059",9006.41042694701,604.582253463417,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11060",8541.12165517241,614.467196016813,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11061",4221.47122562003,590.620708641669,"Myeloid cells"
"sample_2d_r2_s1-cell_11062",6843.89727272727,622.116851189225,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11064",4805.89189189189,576.809816782803,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11065",6534.91521090754,620.245304533921,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11066",8293.52931989209,560.52471999513,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11067",7656.70877556303,500.36348679195,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11068",5448.35881722078,570.01706261867,"Myeloid cells"
"sample_2d_r2_s1-cell_11069",5216.8612391193,605.370061634698,"Endothelial cells"
"sample_2d_r2_s1-cell_11070",7775.96121766673,458.001158773248,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11071",8944.68381112985,598.42818339833,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11072",4330.4624813154,592.621425180256,"Myeloid cells"
"sample_2d_r2_s1-cell_11074",7699.18492647059,598.269351189225,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11075",10495.1931470973,586.265450054354,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11076",4740.09586206897,615.813402913362,"Endothelial cells"
"sample_2d_r2_s1-cell_11077",8892.05532254843,557.398732555317,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11078",5315.57233266324,477.095038963776,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11079",5399.59755351682,603.99232519534,"Endothelial cells"
"sample_2d_r2_s1-cell_11080",9591.17600700525,609.755450138437,"Endothelial cells"
"sample_2d_r2_s1-cell_11081",7044.88215962441,519.184550719743,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11083",8387.70295144399,522.887137870701,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11084",6803.44346224678,583.443407358653,"Myeloid cells"
"sample_2d_r2_s1-cell_11085",10245.2731807512,576.55485588406,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11086",5962.98227587978,567.422815740985,"Myeloid cells"
"sample_2d_r2_s1-cell_11087",4725.40868543347,414.268693505339,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11088",6568.87704051674,520.900127759982,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11089",4280.33316035288,571.54507122036,"Myeloid cells"
"sample_2d_r2_s1-cell_11090",5737.74548228116,514.710547504645,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11091",6906.70610687023,575.483568746477,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11092",6848.2129135539,567.632411488052,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11093",4355.36767728674,553.408546975457,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11094",5512.22010869565,501.66151366062,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11095",10454.5661656592,521.469104089083,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11096",5569.94723547572,545.732601961045,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11097",10000.6717171717,552.491106788697,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11098",6526.65467158032,511.142413729875,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11099",5382.65737410072,536.567462700015,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11100",7834.54451962111,533.791492596531,"Myeloid cells"
"sample_2d_r2_s1-cell_11101",10574.426875,557.164976189226,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11102",5247.73885135135,550.858540378413,"Endothelial cells"
"sample_2d_r2_s1-cell_11104",7985.54648487431,496.674703766985,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11105",9964.2474692697,531.543076785758,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11106",8568.17405857741,563.776098051148,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11107",5938.8320830929,532.01282349159,"Endothelial cells"
"sample_2d_r2_s1-cell_11108",10303.4260851332,536.94720556121,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11109",8043.69721735746,523.539065627832,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11110",9058.04651951023,490.117339262775,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11112",8608.06066945607,533.772053420747,"Endothelial cells"
"sample_2d_r2_s1-cell_11114",4528.3275452479,318.320406759973,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11115",4190.01859504132,535.815322263607,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11116",9114.32325776658,545.038295353792,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11117",4152.67513227513,531.613994046369,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11118",4274.41300668869,436.827952809017,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11119",4656.60333333333,509.885184522558,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11120",6922.64789849326,532.319261974317,"Pericytes"
"sample_2d_r2_s1-cell_11121",4391.41048034934,474.67365532961,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11122",6367.61036535543,489.343100751499,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11123",9776.17902483901,442.261543001558,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11125",5405.35580524345,475.287437955765,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11126",5991.22254455035,493.604178168091,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11127",4880.14428844506,440.72482956903,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11128",6899.89667896679,493.283234953062,"Myeloid cells"
"sample_2d_r2_s1-cell_11129",10578.5036214389,510.335895129352,"Endothelial cells"
"sample_2d_r2_s1-cell_11130",10085.3966645556,485.88317586729,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11131",10622.2256369845,406.721670381943,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11132",9515.03001297858,432.191330964262,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11133",7200.33477537438,414.944746363937,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11134",4351.66560127847,490.768676998257,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11135",4483.72563033552,458.995167647437,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11136",8752.9294283698,494.596935875186,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11137",4805.55383382314,430.144000534674,"Myeloid cells"
"sample_2d_r2_s1-cell_11138",8671.11533742331,492.289980023579,"Endothelial cells"
"sample_2d_r2_s1-cell_11139",10657.8817833367,467.957052924146,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11140",4157.44867972743,459.376570098935,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11141",8723.53671245855,480.265235841049,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11142",5819.47606273215,411.457951753266,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11143",4426.7358490566,462.069469113758,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11144",5999.68835904628,302.883569281792,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11145",9193.44477521264,418.790690800408,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11146",8155.51559516232,476.201918025636,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11147",10040.802869288,475.106160434709,"Endothelial cells"
"sample_2d_r2_s1-cell_11148",8912.89255419416,478.776832339085,"Endothelial cells"
"sample_2d_r2_s1-cell_11149",10039.3689233629,381.185189765147,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11150",8213.04302727622,465.346401707859,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11151",4953.12059064807,455.564726496857,"Endothelial cells"
"sample_2d_r2_s1-cell_11152",4208.6541567696,437.307920072835,"Endothelial cells"
"sample_2d_r2_s1-cell_11153",5061.13889602054,442.140419867017,"Myeloid cells"
"sample_2d_r2_s1-cell_11154",6995.52286474716,385.508073061956,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11155",5428.09872611465,447.186605511335,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11156",8352.46379114643,435.420642335648,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11157",8813.77549724926,442.29794302164,"Endothelial cells"
"sample_2d_r2_s1-cell_11158",8722.12163125987,367.020430587057,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11160",10188.060417843,410.020562839898,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11161",8440.87539384084,408.238282228966,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11162",7846.47320924986,437.280032238297,"Pericytes"
"sample_2d_r2_s1-cell_11163",8292.94554455446,437.41724722883,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11164",6884.17796844727,434.145890768523,"Myeloid cells"
"sample_2d_r2_s1-cell_11165",8928.40375302663,443.817020680752,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11166",9005.55009775171,406.339549136443,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11167",5941.03294289898,381.627178178001,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11168",6836.16433397683,415.399177444051,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11169",5454.99106382979,404.027915019011,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11170",7352.97720797721,426.384557741931,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11171",9354.98113207547,431.083464893298,"Endothelial cells"
"sample_2d_r2_s1-cell_11174",5912.5127824019,267.209144377608,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11175",7733.0702155454,394.491795669957,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11176",8035.98512452757,366.311536720768,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11177",4438.72995780591,416.96348168953,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11179",4635.0110211426,394.818074760977,"Myeloid cells"
"sample_2d_r2_s1-cell_11180",4358.14875135722,426.790727410724,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11181",8240.66238121856,421.420238556468,"Smooth muscle cells"
"sample_2d_r2_s1-cell_11182",4071.54758418741,401.760448762958,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_11183",9845.3671988389,417.098360623186,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11184",5621.93384023221,233.66217678236,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11185",8891.47965773329,390.721946442696,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11186",5089.57971864009,404.647355292389,"Myeloid cells"
"sample_2d_r2_s1-cell_11187",5703.36037851872,225.400312517457,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11188",6915.36070686071,395.036892769265,"Myeloid cells"
"sample_2d_r2_s1-cell_11189",7943.19875518672,408.161000566819,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11190",5384.39282751238,222.340739855088,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11192",10584.8924956636,270.231921238592,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11193",4191.31735818871,282.629128864603,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11194",6384.95568400771,400.620049647798,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_11195",4941.2584306096,363.323906960948,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11196",6188.84949368844,336.920230298674,"Cardiomyocytes"
"sample_2d_r2_s1-cell_11197",9391.85620437956,392.648457028641,"Endothelial cells"
